,season,day,timestamp_feed,description,event_type,parent_description,parent_event_type,type_feed,fragment,timestamp_rng,player_name,type_rng,s0,s1,offset
1895,19,91,2021-06-18 12:04:36+00:00,"CONSUMERS ATTACK
PAULA TURNIP",118,"CONSUMERS ATTACK
PAULA TURNIP",67,consumers,-1,,,,-1,-1,-1
1896,19,91,2021-06-18 12:12:43+00:00,Ankle Halifax is Partying!,117,Ankle Halifax is Partying!,24,party,-1,,,,-1,-1,-1
1897,19,91,2021-06-18 12:13:13+00:00,Bonk Jokes is Partying!,117,Bonk Jokes is Partying!,24,party,-1,,,,-1,-1,-1
1898,19,91,2021-06-18 12:20:29+00:00,Baby Triumphant is Partying!,117,Baby Triumphant is Partying!,24,party,-1,,,,-1,-1,-1
1899,19,91,2021-06-18 12:27:19+00:00,Geraldine Frost is Partying!,117,Geraldine Frost is Partying!,24,party,-1,,,,-1,-1,-1
1900,19,91,2021-06-18 12:32:11+00:00,Francisca Sasquatch is Partying!,117,Francisca Sasquatch is Partying!,24,party,-1,,,,-1,-1,-1
1901,19,92,2021-06-18 13:03:44+00:00,King Weatherman is Partying!,117,King Weatherman is Partying!,24,party,-1,,,,-1,-1,-1
1902,19,92,2021-06-18 13:05:01+00:00,Jomgy Rolsenthal is Partying!,117,Jomgy Rolsenthal is Partying!,24,party,-1,,,,-1,-1,-1
1903,19,92,2021-06-18 13:07:40+00:00,Dunn Keyes is Partying!,117,Dunn Keyes is Partying!,24,party,-1,,,,-1,-1,-1
1904,19,92,2021-06-18 13:14:57+00:00,Bobbin Moss is Partying!,117,Bobbin Moss is Partying!,24,party,-1,,,,-1,-1,-1
1905,19,92,2021-06-18 13:18:17+00:00,Logan Rodriguez is Partying!,117,Logan Rodriguez is Partying!,24,party,-1,,,,-1,-1,-1
1906,19,92,2021-06-18 13:18:27+00:00,Castillo Turner is Partying!,117,Castillo Turner is Partying!,24,party,-1,,,,-1,-1,-1
1907,19,92,2021-06-18 13:23:33+00:00,Beasley Gloom is Partying!,117,Beasley Gloom is Partying!,24,party,-1,,,,-1,-1,-1
1908,19,92,2021-06-18 13:24:43+00:00,Tevin Melcon is Partying!,117,Tevin Melcon is Partying!,24,party,-1,,,,-1,-1,-1
1909,19,93,2021-06-18 14:04:26+00:00,Silvia Winner is Partying!,117,Silvia Winner is Partying!,24,party,-1,,,,-1,-1,-1
1910,19,93,2021-06-18 14:05:41+00:00,Beasley Day is Partying!,117,Beasley Day is Partying!,24,party,-1,,,,-1,-1,-1
1911,19,93,2021-06-18 14:07:32+00:00,Goodwin Morin III is Partying!,117,Goodwin Morin III is Partying!,24,party,-1,,,,-1,-1,-1
1912,19,93,2021-06-18 14:10:40+00:00,"CONSUMERS ATTACK
SCORES BASERUNNER",118,"CONSUMERS ATTACK
SCORES BASERUNNER",67,consumers,-1,,,,-1,-1,-1
1913,19,93,2021-06-18 14:11:18+00:00,Baby Triumphant is Partying!,117,Baby Triumphant is Partying!,24,party,-1,,,,-1,-1,-1
1914,19,93,2021-06-18 14:11:46+00:00,Scarlet Caster is Partying!,117,Scarlet Caster is Partying!,24,party,-1,,,,-1,-1,-1
1915,19,93,2021-06-18 14:21:48+00:00,Mindy Salad is Partying!,117,Mindy Salad is Partying!,24,party,81,2021-06-18 14:22:01.564935+00:00,Mindy Salad,party,16280478205218714461,11663466970482112450,48
1916,19,93,2021-06-18 14:21:53+00:00,Ankle Halifax is Partying!,117,Ankle Halifax is Partying!,24,party,81,2021-06-18 14:22:01.564935+00:00,Ankle Halifax,party,2890111432923747287,15321443137979007776,37
1917,19,93,2021-06-18 14:21:59+00:00,A-d-e- -olis is Partying!,117,A-d-e- -olis is Partying!,24,party,-1,,,,-1,-1,-1
1918,19,93,2021-06-18 14:24:04+00:00,Franci-co Preston is Partying!,117,Franci-co Preston is Partying!,24,party,-1,,,,-1,-1,-1
1919,19,93,2021-06-18 14:26:59+00:00,Chorby Short is Partying!,117,Chorby Short is Partying!,24,party,-1,,,,-1,-1,-1
1920,19,93,2021-06-18 14:29:32+00:00,En-d -arlow is Partying!,117,En-d -arlow is Partying!,24,party,-1,,,,-1,-1,-1
1921,19,94,2021-06-18 15:01:05+00:00,Cedric Spliff is Partying!,117,Cedric Spliff is Partying!,24,party,-1,,,,-1,-1,-1
1922,19,94,2021-06-18 15:02:25+00:00,Curry Aliciakeyes is Partying!,117,Curry Aliciakeyes is Partying!,24,party,-1,,,,-1,-1,-1
1923,19,94,2021-06-18 15:06:36+00:00,Wanda Schenn is Partying!,117,Wanda Schenn is Partying!,24,party,-1,,,,-1,-1,-1
1924,19,94,2021-06-18 15:18:57+00:00,Tiana Takahashi is Partying!,117,Tiana Takahashi is Partying!,24,party,-1,,,,-1,-1,-1
1925,19,94,2021-06-18 15:19:36+00:00,Summers Pony entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Summers Pony is replaced by Penelope Mathews.",191,shadow,-1,,,,-1,-1,-1
1926,19,94,2021-06-18 15:19:52+00:00,Chorby Soul VII is Partying!,117,Chorby Soul VII is Partying!,24,party,81,2021-06-18 15:20:02.295090+00:00,Chorby Soul VII,party,5263466118719048217,13485442065969434234,6
1927,19,94,2021-06-18 15:21:02+00:00,Howell Rocha is Partying!,117,Howell Rocha is Partying!,24,party,-1,,,,-1,-1,-1
1928,19,94,2021-06-18 15:22:44+00:00,Logan Rodriguez is Partying!,117,Logan Rodriguez is Partying!,24,party,-1,,,,-1,-1,-1
1929,19,94,2021-06-18 15:30:44+00:00,Rigby Friedrich is Partying!,117,Rigby Friedrich is Partying!,24,party,-1,,,,-1,-1,-1
1930,19,95,2021-06-18 16:00:40+00:00,Chorby Short is Partying!,117,Chorby Short is Partying!,24,party,-1,,,,-1,-1,-1
1931,19,95,2021-06-18 16:05:20+00:00,Howell Rocha is Partying!,117,Howell Rocha is Partying!,24,party,-1,,,,-1,-1,-1
1932,19,95,2021-06-18 16:09:34+00:00,Chorby Short is Partying!,117,Chorby Short is Partying!,24,party,-1,,,,-1,-1,-1
1933,19,95,2021-06-18 16:15:03+00:00,Tai Beanbag is Partying!,117,Tai Beanbag is Partying!,24,party,-1,,,,-1,-1,-1
1934,19,95,2021-06-18 16:19:06+00:00,Dunlap Figueroa is Partying!,117,Dunlap Figueroa is Partying!,24,party,-1,,,,-1,-1,-1
1935,19,95,2021-06-18 16:19:58+00:00,Mint Shupe is Partying!,117,Mint Shupe is Partying!,24,party,81,2021-06-18 16:20:02.038888+00:00,Mint Shupe,party,4477271503275070255,5056852762670115344,35
1936,19,95,2021-06-18 16:25:35+00:00,Huber Frumple is Partying!,117,Huber Frumple is Partying!,24,party,-1,,,,-1,-1,-1
1937,19,95,2021-06-18 16:27:21+00:00,Rivers Clembons is Partying!,117,Rivers Clembons is Partying!,24,party,-1,,,,-1,-1,-1
1938,19,95,2021-06-18 16:30:37+00:00,A-d-e- -olis is Partying!,117,A-d-e- -olis is Partying!,24,party,-1,,,,-1,-1,-1
1939,19,96,2021-06-18 17:01:05+00:00,Silvaire Roadhouse is Partying!,117,Silvaire Roadhouse is Partying!,24,party,-1,,,,-1,-1,-1
1940,19,96,2021-06-18 17:02:50+00:00,Mullen Peterson is Partying!,117,Mullen Peterson is Partying!,24,party,-1,,,,-1,-1,-1
1941,19,96,2021-06-18 17:03:56+00:00,Terrell Bradley is Partying!,117,Terrell Bradley is Partying!,24,party,81,2021-06-18 17:04:02.026821+00:00,Terrell Bradley,party,2576252270541668029,13817601712710594570,5
1942,19,96,2021-06-18 17:04:55+00:00,Durham Spaceman is Partying!,117,Durham Spaceman is Partying!,24,party,-1,,,,-1,-1,-1
1943,19,96,2021-06-18 17:06:11+00:00,Nandy Fantastic is Partying!,117,Nandy Fantastic is Partying!,24,party,-1,,,,-1,-1,-1
1944,19,96,2021-06-18 17:09:27+00:00,Rivers Clembons is Partying!,117,Rivers Clembons is Partying!,24,party,-1,,,,-1,-1,-1
1945,19,96,2021-06-18 17:12:47+00:00,Howell Rocha is Partying!,117,Howell Rocha is Partying!,24,party,-1,,,,-1,-1,-1
1946,19,96,2021-06-18 17:15:27+00:00,-aula Maso- is Partying!,117,-aula Maso- is Partying!,24,party,-1,,,,-1,-1,-1
1947,19,96,2021-06-18 17:22:11+00:00,Wanda Schenn is Partying!,117,Wanda Schenn is Partying!,24,party,-1,,,,-1,-1,-1
1948,19,96,2021-06-18 17:27:43+00:00,Gita Sparrow is Partying!,117,Gita Sparrow is Partying!,24,party,-1,,,,-1,-1,-1
1949,19,97,2021-06-18 18:02:10+00:00,Lenny Crumb is Partying!,117,Lenny Crumb is Partying!,24,party,-1,,,,-1,-1,-1
1950,19,97,2021-06-18 18:08:40+00:00,Tiana Takahashi is Partying!,117,Tiana Takahashi is Partying!,24,party,-1,,,,-1,-1,-1
1951,19,97,2021-06-18 18:14:21+00:00,Commissioner Vapor is Partying!,117,Commissioner Vapor is Partying!,24,party,-1,,,,-1,-1,-1
1952,19,97,2021-06-18 18:14:36+00:00,Oliver Mueller is Partying!,117,Oliver Mueller is Partying!,24,party,-1,,,,-1,-1,-1
1953,19,97,2021-06-18 18:16:37+00:00,Castillo Turner is Partying!,117,Castillo Turner is Partying!,24,party,-1,,,,-1,-1,-1
1954,19,97,2021-06-18 18:18:01+00:00,Halexa-dr-y --lton is Partying!,117,Halexa-dr-y --lton is Partying!,24,party,-1,,,,-1,-1,-1
1955,19,97,2021-06-18 18:18:33+00:00,Kennedy Loser is Partying!,117,Kennedy Loser is Partying!,24,party,-1,,,,-1,-1,-1
1956,19,97,2021-06-18 18:18:43+00:00,Commissioner Vapor is Partying!,117,Commissioner Vapor is Partying!,24,party,-1,,,,-1,-1,-1
1957,19,97,2021-06-18 18:19:18+00:00,Scratch Deleuze is Partying!,117,Scratch Deleuze is Partying!,24,party,-1,,,,-1,-1,-1
1958,19,97,2021-06-18 18:21:03+00:00,Dunlap Figueroa is Partying!,117,Dunlap Figueroa is Partying!,24,party,-1,,,,-1,-1,-1
1959,19,97,2021-06-18 18:24:29+00:00,Malik Destiny is Partying!,117,Malik Destiny is Partying!,24,party,-1,,,,-1,-1,-1
1960,19,97,2021-06-18 18:26:45+00:00,Oliver Notarobot is Partying!,117,Oliver Notarobot is Partying!,24,party,-1,,,,-1,-1,-1
1961,19,97,2021-06-18 18:26:57+00:00,Inez Owens is Partying!,117,Inez Owens is Partying!,24,party,-1,,,,-1,-1,-1
1962,19,98,2021-06-18 19:00:39+00:00,Clare Mccall is Partying!,117,Clare Mccall is Partying!,24,party,-1,,,,-1,-1,-1
1963,19,98,2021-06-18 19:05:21+00:00,Scarlet Caster is Partying!,117,Scarlet Caster is Partying!,24,party,-1,,,,-1,-1,-1
1964,19,98,2021-06-18 19:09:45+00:00,Parker Meng is Partying!,117,Parker Meng is Partying!,24,party,-1,,,,-1,-1,-1
1965,19,98,2021-06-18 19:18:33+00:00,Commissioner Vapor is Partying!,117,Commissioner Vapor is Partying!,24,party,-1,,,,-1,-1,-1
1966,19,98,2021-06-18 19:23:19+00:00,Theo King is Partying!,117,Theo King is Partying!,24,party,-1,,,,-1,-1,-1
1967,19,98,2021-06-18 19:28:59+00:00,Eizabeth Elliott is Partying!,117,Eizabeth Elliott is Partying!,24,party,-1,,,,-1,-1,-1
1968,19,98,2021-06-18 19:32:41+00:00,Tiana Wheeler is Partying!,117,Tiana Wheeler is Partying!,24,party,-1,,,,-1,-1,-1
1969,19,99,2021-06-18 21:24:20+00:00,"CONSUMERS ATTACK
SCATTERED
HALEXANDR-Y --LTON",118,"CONSUMERS ATTACK
SCATTERED
HALEXANDR-Y --LTON",67,consumers,-1,,,,-1,-1,-1
1970,19,100,2021-06-18 22:03:01+00:00,"CONSUMERS ATTACK
VELASQUEZ ALSTOTT",118,"CONSUMERS ATTACK
VELASQUEZ ALSTOTT",67,consumers,-1,,,,-1,-1,-1
1971,19,101,2021-06-18 23:21:35+00:00,Vernon Shotwell entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Vernon Shotwell is replaced by Oscar Dollie.",191,shadow,-1,,,,-1,-1,-1
1972,19,103,2021-06-19 01:00:45+00:00,"CONSUMERS ATTACK
JAYDEN WRIGHT",118,"CONSUMERS ATTACK
JAYDEN WRIGHT",67,consumers,-1,,,,-1,-1,-1
1973,19,107,2021-06-19 15:23:05+00:00,"CONSUMERS ATTACK
FITZGERALD BLACKBURN",118,"CONSUMERS ATTACK
FITZGERALD BLACKBURN",67,consumers,-1,,,,-1,-1,-1
1974,19,110,2021-06-19 18:15:34+00:00,"CONSUMERS ATTACK
MATH VELAZQUEZ",118,"CONSUMERS ATTACK
MATH VELAZQUEZ",67,consumers,-1,,,,-1,-1,-1
1975,19,114,2021-06-19 22:05:45+00:00,"CONSUMERS ATTACK
MATH VELAZQUEZ",118,"CONSUMERS ATTACK
MATH VELAZQUEZ",67,consumers,-1,,,,-1,-1,-1
1976,19,115,2021-06-20 18:01:06+00:00,Hierophantic Foible entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1977,19,115,2021-06-20 18:01:06+00:00,Cordula Standlake's Pitching is Infused.,117,Will Received: Shadow Infuse,61,infuse,-1,,,,-1,-1,-1
1978,19,115,2021-06-20 18:01:06+00:00,Yasslyn Statter Jr. entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1979,19,115,2021-06-20 18:01:06+00:00,NaN entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1980,19,115,2021-06-20 18:01:06+00:00,Math Velazquez entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1981,19,115,2021-06-20 18:01:06+00:00,Gallup Crueller's Pitching is Infused.,117,Will Received: Shadow Infuse,61,infuse,-1,,,,-1,-1,-1
1982,19,115,2021-06-20 18:01:06+00:00,Shirai McElroy entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1983,19,115,2021-06-20 18:01:06+00:00,Wyatt Mason IV entered the Shadows.,117,Will Received: Roster Swap,61,shadow,-1,,,,-1,-1,-1
1984,19,115,2021-06-20 18:01:07+00:00,Kurt Crueller's Batting is Infused.,117,Will Received: Shadow Infuse,61,infuse,-1,,,,-1,-1,-1
1985,19,115,2021-06-20 18:01:07+00:00,Zippy DeShields entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1986,19,115,2021-06-20 18:01:07+00:00,Rivers Rosa entered the Shadows.,117,Will Received: Roster Swap,61,shadow,-1,,,,-1,-1,-1
1987,19,115,2021-06-20 18:01:07+00:00,Cornelius Games entered the Shadows.,117,Will Received: Roster Swap,61,shadow,-1,,,,-1,-1,-1
1988,19,115,2021-06-20 18:01:07+00:00,Lars Taylor's Defense is Infused.,117,Will Received: Shadow Infuse,61,infuse,-1,,,,-1,-1,-1
1989,19,115,2021-06-20 18:01:07+00:00,Tot Fox entered the Shadows.,117,Will Received: Roster Swap,61,shadow,-1,,,,-1,-1,-1
1990,19,115,2021-06-20 18:01:07+00:00,Pedro Davids entered the Shadows.,117,Will Received: Roster Swap,61,shadow,-1,,,,-1,-1,-1
1991,19,115,2021-06-20 18:01:07+00:00,Usurper Violet entered the Shadows.,117,Will Received: Roster Swap,61,shadow,-1,,,,-1,-1,-1
1992,19,115,2021-06-20 18:01:07+00:00,Grollis Zephyr entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1993,19,115,2021-06-20 18:01:07+00:00,Donna Milicic entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1994,19,115,2021-06-20 18:01:08+00:00,Nickname Yamashita entered the Shadows.,117,Will Received: Move,61,shadow,-1,,,,-1,-1,-1
1995,19,115,2021-06-20 18:01:08+00:00,Scarlet Caster entered the Shadows.,117,Will Received: Roster Swap,61,shadow,-1,,,,-1,-1,-1
1996,20,11,2021-06-22 02:11:11+00:00,Steals Mondegreen has been hatched from the field of eggs.,137,"Rogue Umpire incinerated Gerund Pantheocide!
They're replaced by Steals Mondegreen.",54,thwack,-1,,,,-1,-1,-1
1997,20,11,2021-06-22 02:24:06+00:00,Alexandria Rosales entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Alexandria Rosales is replaced by Plums Blather.",191,shadow,-1,,,,-1,-1,-1
1998,20,12,2021-06-22 03:22:10+00:00,Conrad Vaughan entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Conrad Vaughan is replaced by Theodore Cervantes.",191,shadow,-1,,,,-1,-1,-1
1999,20,15,2021-06-22 06:29:49+00:00,Plums Blather entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Plums Blather is replaced by Alexandria Rosales.",191,shadow,82,2021-06-22 06:30:01.794460+00:00,Plums Blather,shadow,9607822580443860297,1254835108505248210,47
2000,20,16,2021-06-22 07:24:30+00:00,Beans McBlase entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Beans McBlase is replaced by Lucy Tokkan.",191,shadow,-1,,,,-1,-1,-1
2001,20,20,2021-06-22 11:12:26+00:00,Mint Shupe re-congealed differently.,117,Mint Shupe returned from Elsewhere after 1 day!,84,recongealed,-1,,,,-1,-1,-1
2002,20,26,2021-06-22 17:19:19+00:00,Leach Ingram entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Leach Ingram is replaced by Lucas Petty.",191,shadow,-1,,,,-1,-1,-1
2003,20,30,2021-06-22 22:20:53+00:00,Jan Canberra entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jan Canberra is replaced by Goobie Ballson.",191,shadow,-1,,,,-1,-1,-1
2004,20,31,2021-06-22 23:13:26+00:00,"CONSUMERS ATTACK
SCORES BASERUNNER",118,"CONSUMERS ATTACK
SCORES BASERUNNER",67,consumers,-1,,,,-1,-1,-1
2005,20,35,2021-06-23 03:22:19+00:00,Oliver Loofah entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Oliver Loofah is replaced by Summers Pony.",191,shadow,-1,,,,-1,-1,-1
2006,20,41,2021-06-23 09:21:43+00:00,"CONSUMERS ATTACK
THOMAS DRACAENA",118,"CONSUMERS ATTACK
THOMAS DRACAENA",67,consumers,-1,,,,-1,-1,-1
2007,20,42,2021-06-23 10:24:25+00:00,"CONSUMERS ATTACK
FITZGERALD BLACKBURN",118,"CONSUMERS ATTACK
FITZGERALD BLACKBURN",67,consumers,-1,,,,-1,-1,-1
2008,20,43,2021-06-23 11:24:21+00:00,Mags Banananana entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Mags Banananana is replaced by Domino Bootleg.",191,shadow,-1,,,,-1,-1,-1
2009,20,44,2021-06-23 12:24:40+00:00,Amos Melon entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Amos Melon is replaced by Cudi Di Batterino.",191,shadow,-1,,,,-1,-1,-1
2010,20,51,2021-06-23 19:02:28+00:00,"CONSUMERS ATTACK
HAHN FOX",118,"CONSUMERS ATTACK
HAHN FOX",67,consumers,-1,,,,-1,-1,-1
2011,20,51,2021-06-23 19:26:26+00:00,Kennedy Rodgers entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Kennedy Rodgers is replaced by Zi Sliders.",191,shadow,-1,,,,-1,-1,-1
2012,20,56,2021-06-24 00:22:04+00:00,Betsy Trombone entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Betsy Trombone is replaced by Fairwood Patchwork.",191,shadow,-1,,,,-1,-1,-1
2013,20,69,2021-06-24 13:00:59+00:00,"CONSUMERS ATTACK
CHORBY SHORT",118,"CONSUMERS ATTACK
CHORBY SHORT",67,consumers,-1,,,,-1,-1,-1
2014,20,70,2021-06-24 14:12:57+00:00,"CONSUMERS ATTACK
ZESTY YABOI",118,"CONSUMERS ATTACK
ZESTY YABOI",67,consumers,-1,,,,-1,-1,-1
2015,20,71,2021-06-24 15:20:56+00:00,Axel Campbell entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Axel Campbell is replaced by Finn James.",191,shadow,-1,,,,-1,-1,-1
2016,20,72,2021-06-24 17:36:45+00:00,Terrell Bradley entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Terrell Bradley is replaced by Vernon Shotwell.",228,shadow,-1,,,,-1,-1,-1
2017,20,73,2021-06-24 18:26:59+00:00,"CONSUMERS ATTACK
COMMISSIONER VAPOR",118,"CONSUMERS ATTACK
COMMISSIONER VAPOR",67,consumers,-1,,,,-1,-1,-1
2018,20,74,2021-06-24 19:25:54+00:00,Caleb Novak entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Caleb Novak is replaced by Tad Seeth.",228,shadow,-1,,,,-1,-1,-1
2019,20,75,2021-06-24 20:03:11+00:00,"CONSUMERS ATTACK
BOBBIN MOSS",118,"CONSUMERS ATTACK
BOBBIN MOSS",67,consumers,-1,,,,-1,-1,-1
2020,20,75,2021-06-24 20:18:51+00:00,Domino Bootleg entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Domino Bootleg is replaced by Silvaire Semiquaver.",191,shadow,-1,,,,-1,-1,-1
2021,20,75,2021-06-24 20:27:54+00:00,"CONSUMERS ATTACK
HENRY MARSHALLOW",118,"CONSUMERS ATTACK
HENRY MARSHALLOW",67,consumers,-1,,,,-1,-1,-1
2022,20,75,2021-06-24 20:33:20+00:00,Jayden Wright entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jayden Wright is replaced by Harriet Gildehaus.",191,shadow,-1,,,,-1,-1,-1
2023,20,75,2021-06-24 20:35:26+00:00,-y--- --Lan--rn entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
-y--- --Lan--rn is replaced by Grollis Zephyr.",228,shadow,-1,,,,-1,-1,-1
2024,20,76,2021-06-24 21:11:41+00:00,Axel Cardenas entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Axel Cardenas is replaced by Rafael Davids.",191,shadow,-1,,,,-1,-1,-1
2025,20,76,2021-06-24 21:16:54+00:00,"CONSUMERS ATTACK
TRINITY SMAHT",118,"CONSUMERS ATTACK
TRINITY SMAHT",67,consumers,-1,,,,-1,-1,-1
2026,20,76,2021-06-24 21:23:44+00:00,Zi Sliders entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Zi Sliders is replaced by Alston England.",191,shadow,-1,,,,-1,-1,-1
2027,20,76,2021-06-24 21:26:05+00:00,Steals Mondegreen entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Steals Mondegreen is replaced by Theodore Honeywell.",228,shadow,-1,,,,-1,-1,-1
2028,20,76,2021-06-24 21:28:35+00:00,Patty Fox entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Patty Fox is replaced by Conrad Vaughan.",191,shadow,-1,,,,-1,-1,-1
2029,20,76,2021-06-24 21:36:49+00:00,Rafael Davids entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Rafael Davids is replaced by Joshua Watson.",191,shadow,-1,,,,-1,-1,-1
2030,20,77,2021-06-24 22:14:48+00:00,"CONSUMERS ATTACK
RIVERS CLEMBONS",118,"CONSUMERS ATTACK
RIVERS CLEMBONS",67,consumers,-1,,,,-1,-1,-1
2031,20,77,2021-06-24 22:22:55+00:00,Anathema Elemefayo entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Anathema Elemefayo is replaced by Patty Fox.",228,shadow,-1,,,,-1,-1,-1
2032,20,77,2021-06-24 22:23:17+00:00,Coolname Galvanic entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Coolname Galvanic is replaced by Domino Bootleg.",191,shadow,-1,,,,-1,-1,-1
2033,20,78,2021-06-24 23:14:35+00:00,Goobie Ballson entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Goobie Ballson is replaced by Jan Canberra.",191,shadow,-1,,,,-1,-1,-1
2034,20,78,2021-06-24 23:21:00+00:00,Lucas Petty entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Lucas Petty is replaced by Leach Ingram.",191,shadow,-1,,,,-1,-1,-1
2035,20,78,2021-06-24 23:25:06+00:00,Emblem Warhorse entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Emblem Warhorse is replaced by Oliver Loofah.",228,shadow,-1,,,,-1,-1,-1
2036,20,79,2021-06-25 00:21:08+00:00,Ortiz Lopez entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Ortiz Lopez is replaced by Goobie Ballson.",191,shadow,-1,,,,-1,-1,-1
2037,20,79,2021-06-25 00:22:30+00:00,Lenjamin Zhuge is Partying!,117,"Lenjamin Zhuge is Partying!
A flock of Birds are attracted to The Big Garage!",24,party,-1,,,,-1,-1,-1
2038,20,79,2021-06-25 00:23:45+00:00,Yeong-Ho Garcia entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Yeong-Ho Garcia is replaced by Math Velazquez.",228,shadow,-1,,,,-1,-1,-1
2039,20,79,2021-06-25 00:24:20+00:00,Oliver Loofah is Partying!,117,"Oliver Loofah is Partying!
A flock of Birds are attracted to The Big Garage!",24,party,-1,,,,-1,-1,-1
2040,20,80,2021-06-25 01:02:45+00:00,"CONSUMERS ATTACK
PHINEAS WORMTHRICE",118,"CONSUMERS ATTACK
PHINEAS WORMTHRICE",67,consumers,-1,,,,-1,-1,-1
2041,20,80,2021-06-25 01:15:47+00:00,Leach Ingram entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Leach Ingram is replaced by Lucas Petty.",191,shadow,-1,,,,-1,-1,-1
2042,20,80,2021-06-25 01:20:21+00:00,Fairwood Patchwork entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Fairwood Patchwork is replaced by Mcdowell Karim.",191,shadow,-1,,,,-1,-1,-1
2043,20,80,2021-06-25 01:29:40+00:00,Logan Rodriguez entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Logan Rodriguez is replaced by Washer Barajas.",228,shadow,-1,,,,-1,-1,-1
2044,20,81,2021-06-25 02:21:29+00:00,Conrad Vaughan entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Conrad Vaughan is replaced by Anathema Elemefayo.",191,shadow,-1,,,,-1,-1,-1
2045,20,81,2021-06-25 02:21:35+00:00,Mikan Ha-m-r entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Mikan Ha-m-r is replaced by Spears Rogers.",228,shadow,-1,,,,-1,-1,-1
2046,20,81,2021-06-25 02:23:14+00:00,Sandie Turner entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Sandie Turner is replaced by Conrad Vaughan.",228,shadow,-1,,,,-1,-1,-1
2047,20,81,2021-06-25 02:29:50+00:00,"CONSUMERS ATTACK
FORREST BEST",118,"CONSUMERS ATTACK
FORREST BEST",67,consumers,-1,,,,-1,-1,-1
2048,20,82,2021-06-25 03:26:58+00:00,Brock Watson is Partying!,117,"Brock Watson is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2049,20,82,2021-06-25 03:29:24+00:00,Rodriguez Internet is Partying!,117,"Rodriguez Internet is Partying!
A flock of Birds are attracted to The Meadow!",24,party,-1,,,,-1,-1,-1
2050,20,82,2021-06-25 03:30:24+00:00,Joshua Watson is Partying!,117,"Joshua Watson is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
2051,20,82,2021-06-25 03:31:34+00:00,Evelton McBlase II is Partying!,117,"Evelton McBlase II is Partying!
A flock of Birds are attracted to The Bucket!",24,party,-1,,,,-1,-1,-1
